"","ID","Gene.description","Gene.type","ENSGID","SYMBOL","ICUvsNON_LFC","ICUvsNON_P","ICUvsNON_FDR","ICUvsNON_sig0","ICUvsNON_sig1","ICUvsNON_sig2","ICUvsNON_LFC_ABS"
"2117","ENSG00000129484","poly(ADP-ribose) polymerase 2 [Source:HGNC Symbol;Acc:HGNC:272]","protein_coding","ENSG00000129484","PARP2",-0.981865803119168,0.00151654049440783,0.0155747939190603,-1,0,0,0.981865803119168
"2118","ENSG00000170421","keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]","protein_coding","ENSG00000170421","KRT8",-0.96527085112262,0.00151582817855941,0.0155747939190603,-1,0,0,0.96527085112262
"2119","ENSG00000173868","phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815]","protein_coding","ENSG00000173868","PHOSPHO1",4.56709592163242,0.00151682086195831,0.0155747939190603,1,1,0,4.56709592163242
"2120","ENSG00000288156","novel transcript","lncRNA","ENSG00000288156",NA,2.17687319223123,0.00152211370245369,0.0156217688386733,1,1,0,2.17687319223123
"2121","ENSG00000056558","TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]","protein_coding","ENSG00000056558","TRAF1",2.04265760354803,0.00152596702578947,0.0156318222914912,1,1,0,2.04265760354803
"2122","ENSG00000163749","coiled-coil domain containing 158 [Source:HGNC Symbol;Acc:HGNC:26374]","protein_coding","ENSG00000163749","CCDC158",-3.34462403079912,0.0015248774421183,0.0156318222914912,-1,-1,0,3.34462403079912
"2123","ENSG00000266472","mitochondrial ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:14046]","protein_coding","ENSG00000266472","MRPS21",-0.912133334558264,0.00152529082859902,0.0156318222914912,-1,0,0,0.912133334558264
"2124","ENSG00000272983","novel transcript","lncRNA","ENSG00000272983","RP11-508N22.12",-2.84969719678844,0.00152498558184333,0.0156318222914912,-1,-1,0,2.84969719678844
"2125","ENSG00000054793","ATPase phospholipid transporting 9A (putative) [Source:HGNC Symbol;Acc:HGNC:13540]","protein_coding","ENSG00000054793","ATP9A",-1.10948557235357,0.00152763459084139,0.0156415404364832,-1,-1,0,1.10948557235357
"2126","ENSG00000147202","diaphanous related formin 2 [Source:HGNC Symbol;Acc:HGNC:2877]","protein_coding","ENSG00000147202","DIAPH2",-1.26062908820228,0.00152873316759087,0.0156454262749022,-1,-1,0,1.26062908820228
"2127","ENSG00000153071","DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]","protein_coding","ENSG00000153071","DAB2",1.24775351910095,0.00153191367691663,0.0156706054453935,1,1,0,1.24775351910095
"2128","ENSG00000160741","CREB regulated transcription coactivator 2 [Source:HGNC Symbol;Acc:HGNC:27301]","protein_coding","ENSG00000160741","CRTC2",1.71218738273839,0.001540428703287,0.0157500907891564,1,1,0,1.71218738273839
"2129","ENSG00000169594","basonuclin zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:1081]","protein_coding","ENSG00000169594","BNC1",2.11018061861693,0.00154113168903916,0.0157500907891564,1,1,0,2.11018061861693
"2130","ENSG00000105792","cilia and flagella associated protein 69 [Source:HGNC Symbol;Acc:HGNC:26107]","protein_coding","ENSG00000105792","CFAP69",-1.93396315552887,0.00154195321180922,0.015751088254716,-1,-1,0,1.93396315552887
"2131","ENSG00000240253","fatty acyl-CoA reductase 2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49285]","transcribed_unprocessed_pseudogene","ENSG00000240253","FAR2P3",-4.21084100535681,0.00154505486421433,0.0157605737156941,-1,-1,0,4.21084100535681
"2132","ENSG00000278330","novel transcript, antisense to MBP","lncRNA","ENSG00000278330","RP11-4B16.4",2.46868758617993,0.0015444104624971,0.0157605737156941,1,1,0,2.46868758617993
"2133","ENSG00000287699","novel transcript","lncRNA","ENSG00000287699",NA,-3.69739656433715,0.00154416007604963,0.0157605737156941,-1,-1,0,3.69739656433715
"2134","ENSG00000280407","TEC","TEC","ENSG00000280407","RP13-516M14.8",3.17862196849981,0.00154690974795913,0.0157721004199131,1,1,0,3.17862196849981
"2135","ENSG00000167772","angiopoietin like 4 [Source:HGNC Symbol;Acc:HGNC:16039]","protein_coding","ENSG00000167772","ANGPTL4",2.80835871687942,0.00154864225373907,0.0157749804105125,1,1,0,2.80835871687942
"2136","ENSG00000276043","ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]","protein_coding","ENSG00000276043","UHRF1",1.79412602742145,0.00154840075442919,0.0157749804105125,1,1,0,1.79412602742145
"2137","ENSG00000172361","cilia and flagella associated protein 53 [Source:HGNC Symbol;Acc:HGNC:26530]","protein_coding","ENSG00000172361","CFAP53",-2.08493102602127,0.00155196735089963,0.015795717054363,-1,-1,0,2.08493102602127
"2138","ENSG00000173627","apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4 [Source:HGNC Symbol;Acc:HGNC:32152]","protein_coding","ENSG00000173627","APOBEC4",-1.56101797537703,0.00155212993208145,0.015795717054363,-1,-1,0,1.56101797537703
"2139","ENSG00000204569","protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]","protein_coding","ENSG00000204569","PPP1R10",1.2167747845683,0.00155345893345772,0.0158018510865699,1,1,0,1.2167747845683
"2140","ENSG00000171631","pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]","protein_coding","ENSG00000171631","P2RY6",1.659331906823,0.00155834710086659,0.0158441664582501,1,1,0,1.659331906823
"2141","ENSG00000147576","alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]","protein_coding","ENSG00000147576","ADHFE1",-1.75236686404617,0.00156100730967312,0.0158588128781888,-1,-1,0,1.75236686404617
"2142","ENSG00000279434","TEC","TEC","ENSG00000279434","RP11-85K15.3",2.01061570244541,0.0015612453895156,0.0158588128781888,1,1,0,2.01061570244541
"2143","ENSG00000240204","small lysine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:43561]","protein_coding","ENSG00000240204","SMKR1",-1.66859349381571,0.00156311022786694,0.0158703464012733,-1,-1,0,1.66859349381571
"2144","ENSG00000140025","EF-hand calcium binding domain 11 [Source:HGNC Symbol;Acc:HGNC:20357]","protein_coding","ENSG00000140025","EFCAB11",-1.09468965650932,0.00156678618195721,0.0159002489491721,-1,-1,0,1.09468965650932
"2145","ENSG00000185262","UBA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]","protein_coding","ENSG00000185262","UBALD2",1.1579972485433,0.00156753748148675,0.0159004571199015,1,1,0,1.1579972485433
"2146","ENSG00000149925","aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]","protein_coding","ENSG00000149925","ALDOA",1.97348234953435,0.0015690314476091,0.0159081948914626,1,1,0,1.97348234953435
"2147","ENSG00000205240","olfactory receptor family 7 subfamily E member 36 pseudogene [Source:HGNC Symbol;Acc:HGNC:8409]","unprocessed_pseudogene","ENSG00000205240","OR7E36P",-2.41658090270474,0.00157076045058345,0.0159183073515578,-1,-1,0,2.41658090270474
"2148","ENSG00000223882","ABCC5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40055]","lncRNA","ENSG00000223882","ABCC5-AS1",-3.34590139220742,0.00157170718254968,0.0159204864422327,-1,-1,0,3.34590139220742
"2149","ENSG00000162961","dpy-30 histone methyltransferase complex regulatory subunit [Source:HGNC Symbol;Acc:HGNC:24590]","protein_coding","ENSG00000162961","DPY30",-1.19885069561004,0.00157306535917436,0.015920651944633,-1,-1,0,1.19885069561004
"2150","ENSG00000188396","dynein light chain Tctex-type 4 [Source:HGNC Symbol;Acc:HGNC:32315]","protein_coding","ENSG00000188396","TCTEX1D4",-2.14238786354254,0.0015731869510507,0.015920651944633,-1,-1,0,2.14238786354254
"2151","ENSG00000227201","calponin 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39526]","processed_pseudogene","ENSG00000227201","CNN2P1",2.02516833653063,0.00157689667237035,0.0159507753591046,1,1,0,2.02516833653063
"2152","ENSG00000127954","STEAP4 metalloreductase [Source:HGNC Symbol;Acc:HGNC:21923]","protein_coding","ENSG00000127954","STEAP4",1.24174066373896,0.00157780673641515,0.0159525645775654,1,1,0,1.24174066373896
"2153","ENSG00000178965","glutamate rich 3 [Source:HGNC Symbol;Acc:HGNC:25346]","protein_coding","ENSG00000178965","ERICH3",-1.86579358906257,0.00157953879667155,0.0159626591444401,-1,-1,0,1.86579358906257
"2154","ENSG00000124098","family with sequence similarity 210 member B [Source:HGNC Symbol;Acc:HGNC:16102]","protein_coding","ENSG00000124098","FAM210B",-0.896276380302268,0.0015829086822988,0.0159892883516515,-1,0,0,0.896276380302268
"2155","ENSG00000072694","Fc gamma receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]","protein_coding","ENSG00000072694","FCGR2B",2.00762006804485,0.00158646696362071,0.0160177949858281,1,1,0,2.00762006804485
"2156","ENSG00000102057","potassium voltage-gated channel subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:6237]","protein_coding","ENSG00000102057","KCND1",2.15003895794942,0.0015880834264954,0.0160192485830723,1,1,0,2.15003895794942
"2157","ENSG00000183307","transmembrane protein 121B [Source:HGNC Symbol;Acc:HGNC:1844]","protein_coding","ENSG00000183307","CECR6",2.88846010761605,0.00158741094048596,0.0160192485830723,1,1,0,2.88846010761605
"2158","ENSG00000008513","ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10862]","protein_coding","ENSG00000008513","ST3GAL1",2.22050195337354,0.00159324866533746,0.0160639038278093,1,1,0,2.22050195337354
"2159","ENSG00000198125","myoglobin [Source:HGNC Symbol;Acc:HGNC:6915]","protein_coding","ENSG00000198125","MB",-1.63764114971096,0.00159837311091704,0.0161081065990426,-1,-1,0,1.63764114971096
"2160","ENSG00000083168","lysine acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]","protein_coding","ENSG00000083168","KAT6A",0.982626800305753,0.00160052195087308,0.0161222947255076,1,0,0,0.982626800305753
"2161","ENSG00000092850","tektin 2 [Source:HGNC Symbol;Acc:HGNC:11725]","protein_coding","ENSG00000092850","TEKT2",-1.91454965689613,0.00160222057143965,0.0161235646632996,-1,-1,0,1.91454965689613
"2162","ENSG00000126550","histatin 1 [Source:HGNC Symbol;Acc:HGNC:5283]","protein_coding","ENSG00000126550","HTN1",4.83501457738109,0.00160163910549254,0.0161235646632996,1,1,0,4.83501457738109
"2163","ENSG00000165799","ribonuclease A family member 7 [Source:HGNC Symbol;Acc:HGNC:19278]","protein_coding","ENSG00000165799","RNASE7",3.98774282198476,0.00160287114471537,0.0161235646632996,1,1,0,3.98774282198476
"2164","ENSG00000183844","FAM3 metabolism regulating signaling molecule B [Source:HGNC Symbol;Acc:HGNC:1253]","protein_coding","ENSG00000183844","FAM3B",-1.0756562874022,0.00160568119124127,0.0161443675411403,-1,-1,0,1.0756562874022
"2165","ENSG00000158270","collectin subfamily member 12 [Source:HGNC Symbol;Acc:HGNC:16016]","protein_coding","ENSG00000158270","COLEC12",2.17152726933355,0.00161036515894226,0.0161839838929633,1,1,0,2.17152726933355
"2166","ENSG00000183833","cilia and flagella associated protein 91 [Source:HGNC Symbol;Acc:HGNC:24010]","protein_coding","ENSG00000183833","MAATS1",-2.23902028391393,0.00161250482868168,0.0161980055690009,-1,-1,0,2.23902028391393
"2167","ENSG00000162551","alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]","protein_coding","ENSG00000162551","ALPL",3.13576464641024,0.0016169141632314,0.016219833270442,1,1,0,3.13576464641024
"2168","ENSG00000245694","colorectal neoplasia differentially expressed [Source:HGNC Symbol;Acc:HGNC:37078]","lncRNA","ENSG00000245694","CRNDE",-1.38951485846197,0.0016166621481915,0.016219833270442,-1,-1,0,1.38951485846197
"2169","ENSG00000274173","long intergenic non-protein coding RNA 2967 [Source:HGNC Symbol;Acc:HGNC:56007]","lncRNA","ENSG00000274173","RP4-568C11.4",-0.897051640127477,0.00161675267992352,0.016219833270442,-1,0,0,0.897051640127477
"2170","ENSG00000030582","granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]","protein_coding","ENSG00000030582","GRN",1.66296325622237,0.00162151812444916,0.0162435503461164,1,1,0,1.66296325622237
"2171","ENSG00000087086","ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999]","protein_coding","ENSG00000087086","FTL",1.46953346936526,0.00162117733448173,0.0162435503461164,1,1,0,1.46953346936526
"2172","ENSG00000265018","ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:23661]","transcribed_unprocessed_pseudogene","ENSG00000265018","AGAP12P",-1.83126895792383,0.00162063063788835,0.0162435503461164,-1,-1,0,1.83126895792383
"2173","ENSG00000267655","novel transcript, sense intronic to ATP9B","lncRNA","ENSG00000267655","CTD-2286N8.2",1.78885065371025,0.00162647924532206,0.0162857503081994,1,1,0,1.78885065371025
"2174","ENSG00000145982","phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]","protein_coding","ENSG00000145982","FARS2",-1.10878051423027,0.00162743156072855,0.0162877902016245,-1,-1,0,1.10878051423027
"2175","ENSG00000173253","doublesex and mab-3 related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2935]","protein_coding","ENSG00000173253","DMRT2",-1.24671178974693,0.00163395229609785,0.0163455329004584,-1,-1,0,1.24671178974693
"2176","ENSG00000123360","phosphodiesterase 1B [Source:HGNC Symbol;Acc:HGNC:8775]","protein_coding","ENSG00000123360","PDE1B",2.45620169008074,0.00163491123919933,0.016347609716222,1,1,0,2.45620169008074
"2177","ENSG00000188316","enolase 4 [Source:HGNC Symbol;Acc:HGNC:31670]","protein_coding","ENSG00000188316","ENO4",-1.36310504950171,0.0016360383074627,0.0163513649489083,-1,-1,0,1.36310504950171
"2178","ENSG00000039139","dynein axonemal heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:2950]","protein_coding","ENSG00000039139","DNAH5",-1.92007371456109,0.0016398726396848,0.0163757166372135,-1,-1,0,1.92007371456109
"2179","ENSG00000115808","striatin [Source:HGNC Symbol;Acc:HGNC:11424]","protein_coding","ENSG00000115808","STRN",1.01485063879043,0.00163998007870614,0.0163757166372135,1,1,0,1.01485063879043
"2180","ENSG00000253476","novel transcript","lncRNA","ENSG00000253476","RP11-395I14.2",3.79821835622347,0.00164086398400315,0.0163770268641929,1,1,0,3.79821835622347
"2181","ENSG00000113504","solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915]","protein_coding","ENSG00000113504","SLC12A7",-0.997691683050509,0.00164528177130828,0.0163923894662493,-1,0,0,0.997691683050509
"2182","ENSG00000167173","chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]","protein_coding","ENSG00000167173","C15orf39",2.20365557680933,0.00164541679356046,0.0163923894662493,1,1,0,2.20365557680933
"2183","ENSG00000173327","mitogen-activated protein kinase kinase kinase 11 [Source:HGNC Symbol;Acc:HGNC:6850]","protein_coding","ENSG00000173327","MAP3K11",1.68079880928155,0.00164456877455088,0.0163923894662493,1,1,0,1.68079880928155
"2184","ENSG00000175877","transmembrane protein 270 [Source:HGNC Symbol;Acc:HGNC:23018]","protein_coding","ENSG00000175877","WBSCR28",-2.22247577355839,0.00164325479425657,0.0163923894662493,-1,-1,0,2.22247577355839
"2185","ENSG00000250073","ESAM antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55558]","lncRNA","ENSG00000250073","RP11-677M14.3",1.9348563010474,0.00164854397143482,0.0164160273366036,1,1,0,1.9348563010474
"2186","ENSG00000137707","BTG anti-proliferation factor 4 [Source:HGNC Symbol;Acc:HGNC:13862]","protein_coding","ENSG00000137707","BTG4",-2.151416298394,0.00165280237949641,0.0164509030983911,-1,-1,0,2.151416298394
"2187","ENSG00000112539","chromosome 6 open reading frame 118 [Source:HGNC Symbol;Acc:HGNC:21233]","protein_coding","ENSG00000112539","C6orf118",-1.73724839441393,0.0016567403437497,0.0164615377502309,-1,-1,0,1.73724839441393
"2188","ENSG00000166130","IKBKB interacting protein [Source:HGNC Symbol;Acc:HGNC:26430]","protein_coding","ENSG00000166130","IKBIP",1.24228908284303,0.00165594216765962,0.0164615377502309,1,1,0,1.24228908284303
"2189","ENSG00000169067","actin beta like 2 [Source:HGNC Symbol;Acc:HGNC:17780]","protein_coding","ENSG00000169067","ACTBL2",2.27125191349655,0.00165784465817053,0.0164615377502309,1,1,0,2.27125191349655
"2190","ENSG00000181274","FRAT regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:16048]","protein_coding","ENSG00000181274","FRAT2",1.29574136136336,0.00165736711755796,0.0164615377502309,1,1,0,1.29574136136336
"2191","ENSG00000184154","leucine rich repeat containing 51 [Source:HGNC Symbol;Acc:HGNC:55526]","protein_coding","ENSG00000184154","LRTOMT",-1.55183289508502,0.00165841027431318,0.0164615377502309,-1,-1,0,1.55183289508502
"2192","ENSG00000261373","VPS9D1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48915]","lncRNA","ENSG00000261373","VPS9D1-AS1",2.40102124260158,0.0016574301926706,0.0164615377502309,1,1,0,2.40102124260158
"2193","ENSG00000275676","novel transcript","lncRNA","ENSG00000275676","RP11-101E5.1",-3.07471086422172,0.00166782906908922,0.0165474805678264,-1,-1,0,3.07471086422172
"2194","ENSG00000167216","katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]","protein_coding","ENSG00000167216","KATNAL2",-1.77611658915678,0.00167410297883705,0.0166021570708918,-1,-1,0,1.77611658915678
"2195","ENSG00000019995","zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]","protein_coding","ENSG00000019995","ZRANB1",1.45088745885248,0.00168014710641802,0.0166469220134076,1,1,0,1.45088745885248
"2196","ENSG00000205710","chromosome 17 open reading frame 107 [Source:HGNC Symbol;Acc:HGNC:37238]","protein_coding","ENSG00000205710","C17orf107",2.38361830876315,0.00167982239230747,0.0166469220134076,1,1,0,2.38361830876315
"2197","ENSG00000163932","protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]","protein_coding","ENSG00000163932","PRKCD",1.48503356211704,0.00168160581230878,0.0166537911990052,1,1,0,1.48503356211704
"2198","ENSG00000215464","40S ribosomal protein S10 (RPS10) pseudogene","processed_pseudogene","ENSG00000215464","AP000354.2",4.04928483840864,0.00168370448194406,0.016666989134731,1,1,0,4.04928483840864
"2199","ENSG00000269646","ZNF888 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56044]","lncRNA","ENSG00000269646","CTD-2331H12.7",-1.93362636684658,0.00168844706294057,0.0167016536286972,-1,-1,0,1.93362636684658
"2200","ENSG00000272047","general transcription factor IIH subunit 5 [Source:HGNC Symbol;Acc:HGNC:21157]","protein_coding","ENSG00000272047","GTF2H5",-0.996139230181468,0.00168874151958516,0.0167016536286972,-1,0,0,0.996139230181468
"2201","ENSG00000203721","long intergenic non-protein coding RNA 862 [Source:HGNC Symbol;Acc:HGNC:21901]","lncRNA","ENSG00000203721","LINC00862",2.72627194881502,0.001693280007177,0.0167389306661323,1,1,0,2.72627194881502
"2202","ENSG00000154146","neurogranin [Source:HGNC Symbol;Acc:HGNC:8000]","protein_coding","ENSG00000154146","NRGN",3.22707886756573,0.00169659795836871,0.0167641137048985,1,1,0,3.22707886756573
"2203","ENSG00000142082","sirtuin 3 [Source:HGNC Symbol;Acc:HGNC:14931]","protein_coding","ENSG00000142082","SIRT3",-0.978736145347097,0.00169835665301103,0.0167662631834002,-1,0,0,0.978736145347097
"2204","ENSG00000247092","small nucleolar RNA host gene 10 [Source:HGNC Symbol;Acc:HGNC:27510]","lncRNA","ENSG00000247092","SNHG10",-1.31262425726328,0.00169801792875216,0.0167662631834002,-1,-1,0,1.31262425726328
"2205","ENSG00000118369","ubiquitin specific peptidase 35 [Source:HGNC Symbol;Acc:HGNC:20061]","protein_coding","ENSG00000118369","USP35",1.50992551714607,0.00170346658254533,0.0168090820421865,1,1,0,1.50992551714607
"2206","ENSG00000184465","WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248]","protein_coding","ENSG00000184465","WDR27",-1.21347562523567,0.00170443755424972,0.0168110391230124,-1,-1,0,1.21347562523567
"2207","ENSG00000067225","pyruvate kinase M1/2 [Source:HGNC Symbol;Acc:HGNC:9021]","protein_coding","ENSG00000067225","PKM",1.13738524079276,0.00171568644826684,0.0169025179466105,1,1,0,1.13738524079276
"2208","ENSG00000161960","eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]","protein_coding","ENSG00000161960","EIF4A1",2.80600284977033,0.00171567765925195,0.0169025179466105,1,1,0,2.80600284977033
"2209","ENSG00000197272","interleukin 27 [Source:HGNC Symbol;Acc:HGNC:19157]","protein_coding","ENSG00000197272","IL27",3.28252993015885,0.00171604293336072,0.0169025179466105,1,1,0,3.28252993015885
"2210","ENSG00000127314","RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]","protein_coding","ENSG00000127314","RAP1B",0.963321956217881,0.00171878731730008,0.0169218888913191,1,0,0,0.963321956217881
"2211","ENSG00000156282","claudin 17 [Source:HGNC Symbol;Acc:HGNC:2038]","protein_coding","ENSG00000156282","CLDN17",5.62508501523542,0.0017206594783946,0.0169326589465897,1,1,0,5.62508501523542
"2212","ENSG00000260565","endogenous retrovirus group K13 member 1 [Source:HGNC Symbol;Acc:HGNC:27548]","lncRNA","ENSG00000260565","CTD-2270P14.1",-1.09209457066166,0.00172170991832271,0.0169353365293243,-1,-1,0,1.09209457066166
"2213","ENSG00000013588","G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]","protein_coding","ENSG00000013588","GPRC5A",2.05545798289996,0.00172518494880497,0.0169498562443,1,1,0,2.05545798289996
"2214","ENSG00000121577","popeye domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17648]","protein_coding","ENSG00000121577","POPDC2",-1.5423954572412,0.00172455701951509,0.0169498562443,-1,-1,0,1.5423954572412
"2215","ENSG00000187229","novel transcript, antisense to PSD3","lncRNA","ENSG00000187229","RP11-161I2.1",-3.72865450028824,0.00172552309868207,0.0169498562443,-1,-1,0,3.72865450028824
"2216","ENSG00000106078","cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199]","protein_coding","ENSG00000106078","COBL",-0.920402892711129,0.00172977190291284,0.0169839246676794,-1,0,0,0.920402892711129
"2217","ENSG00000205057","CLLU1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:24070]","lncRNA","ENSG00000205057","CLLU1OS",3.25036335043783,0.00173127386747926,0.0169883471001768,1,1,0,3.25036335043783
"2218","ENSG00000251615","novel transcript","lncRNA","ENSG00000251615","RP11-774O3.3",-1.54856659189748,0.00173178388952073,0.0169883471001768,-1,-1,0,1.54856659189748
"2219","ENSG00000125124","Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967]","protein_coding","ENSG00000125124","BBS2",-1.09320916812212,0.00173305561557101,0.0169931609209527,-1,-1,0,1.09320916812212
"2220","ENSG00000148384","inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]","protein_coding","ENSG00000148384","INPP5E",-1.07040312592405,0.00173485219326207,0.0170031144238721,-1,-1,0,1.07040312592405
"2221","ENSG00000225190","pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]","protein_coding","ENSG00000225190","PLEKHM1",1.96602430604757,0.00173571795565516,0.0170039402427488,1,1,0,1.96602430604757
"2222","ENSG00000165124","sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]","protein_coding","ENSG00000165124","SVEP1",-1.45870829243511,0.00173918098590608,0.0170301979709021,-1,-1,0,1.45870829243511
"2223","ENSG00000174125","toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]","protein_coding","ENSG00000174125","TLR1",1.93611423064655,0.00174026222320834,0.0170331198617036,1,1,0,1.93611423064655
"2224","ENSG00000120915","epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]","protein_coding","ENSG00000120915","EPHX2",-1.21480336590546,0.00174181093861928,0.0170406125910424,-1,-1,0,1.21480336590546
"2225","ENSG00000181019","NAD(P)H quinone dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:2874]","protein_coding","ENSG00000181019","NQO1",-1.48109203729343,0.00174523617165072,0.0170664488192253,-1,-1,0,1.48109203729343
"2226","ENSG00000138400","malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]","protein_coding","ENSG00000138400","MDH1B",-2.04505414707274,0.00174627089443311,0.0170688958315704,-1,-1,0,2.04505414707274
"2227","ENSG00000070087","profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]","protein_coding","ENSG00000070087","PFN2",-1.31438632080847,0.00174708647485389,0.0170691996047916,-1,-1,0,1.31438632080847
"2228","ENSG00000137198","guanosine monophosphate reductase [Source:HGNC Symbol;Acc:HGNC:4376]","protein_coding","ENSG00000137198","GMPR",-1.65412218140187,0.00175245547239395,0.0171062925833771,-1,-1,0,1.65412218140187
"2229","ENSG00000177575","CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]","protein_coding","ENSG00000177575","CD163",3.19574529001646,0.00175228311334797,0.0171062925833771,1,1,0,3.19574529001646
"2230","ENSG00000185728","YTH N6-methyladenosine RNA binding protein F3 [Source:HGNC Symbol;Acc:HGNC:26465]","protein_coding","ENSG00000185728","YTHDF3",0.971068440120106,0.0017557963290284,0.0171312181735425,1,0,0,0.971068440120106
"2231","ENSG00000010818","HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]","protein_coding","ENSG00000010818","HIVEP2",1.53581591767253,0.00175778896353678,0.0171405918890328,1,1,0,1.53581591767253
"2232","ENSG00000171236","leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:29480]","protein_coding","ENSG00000171236","LRG1",2.2570236073314,0.0017583326177186,0.0171405918890328,1,1,0,2.2570236073314
"2233","ENSG00000183735","TANK binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:11584]","protein_coding","ENSG00000183735","TBK1",1.18639096128385,0.00175945103201554,0.0171438135040726,1,1,0,1.18639096128385
"2234","ENSG00000142619","peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]","protein_coding","ENSG00000142619","PADI3",2.88105843576332,0.00176279069794518,0.0171621564028951,1,1,0,2.88105843576332
"2235","ENSG00000180138","casein kinase 1 alpha 1 like [Source:HGNC Symbol;Acc:HGNC:20289]","protein_coding","ENSG00000180138","CSNK1A1L",3.95720825783277,0.00176291109295296,0.0171621564028951,1,1,0,3.95720825783277
"2236","ENSG00000120690","E74 like ETS transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3316]","protein_coding","ENSG00000120690","ELF1",1.38834438345261,0.00176789027139916,0.0172029322563072,1,1,0,1.38834438345261
"2237","ENSG00000151789","zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]","protein_coding","ENSG00000151789","ZNF385D",2.81292187365382,0.00176989427615795,0.017214733867074,1,1,0,2.81292187365382
"2238","ENSG00000118503","TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]","protein_coding","ENSG00000118503","TNFAIP3",2.33631009690315,0.00177305201874001,0.0172377416549353,1,1,0,2.33631009690315
