"","ID","Gene.description","Gene.type","ENSGID","SYMBOL","ICUvsNON_LFC","ICUvsNON_P","ICUvsNON_FDR","ICUvsNON_sig0","ICUvsNON_sig1","ICUvsNON_sig2","ICUvsNON_LFC_ABS"
"787","ENSG00000185022","MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]","protein_coding","ENSG00000185022","MAFF",3.10926141087174,0.000119628739969995,0.00330734704481213,1,1,1,3.10926141087174
"788","ENSG00000142621","forkhead associated phosphopeptide binding domain 1 [Source:HGNC Symbol;Acc:HGNC:29408]","protein_coding","ENSG00000142621","FHAD1",-2.07767756568118,0.000119798508452765,0.00330783749608536,-1,-1,-1,2.07767756568118
"789","ENSG00000188293","IGF like family member 1 [Source:HGNC Symbol;Acc:HGNC:24093]","protein_coding","ENSG00000188293","IGFL1",4.2176637592888,0.000120012700770077,0.00330955176597633,1,1,1,4.2176637592888
"790","ENSG00000147526","transforming acidic coiled-coil containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11522]","protein_coding","ENSG00000147526","TACC1",1.29802106843277,0.000120177404113518,0.00330989868190116,1,1,0,1.29802106843277
"791","ENSG00000196549","membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]","protein_coding","ENSG00000196549","MME",4.31938900612915,0.000120455238634791,0.00331335661468493,1,1,1,4.31938900612915
"792","ENSG00000138002","intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]","protein_coding","ENSG00000138002","IFT172",-1.71533385308371,0.000120667139666053,0.00331499447582573,-1,-1,0,1.71533385308371
"793","ENSG00000117594","hydroxysteroid 11-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5208]","protein_coding","ENSG00000117594","HSD11B1",3.66306423691392,0.000121603215321918,0.00333649780450731,1,1,1,3.66306423691392
"794","ENSG00000120709","family with sequence similarity 53 member C [Source:HGNC Symbol;Acc:HGNC:1336]","protein_coding","ENSG00000120709","FAM53C",2.23260288878956,0.000121873059654516,0.00333969021657802,1,1,1,2.23260288878956
"795","ENSG00000205716","family with sequence similarity 183 member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:51331]","processed_pseudogene","ENSG00000205716","FAM183DP",6.32925762245627,0.00012256245806927,0.00335435718574992,1,1,1,6.32925762245627
"796","ENSG00000123338","NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]","protein_coding","ENSG00000123338","NCKAP1L",2.27388432361954,0.000123791952555669,0.00336785436714512,1,1,1,2.27388432361954
"797","ENSG00000132688","nestin [Source:HGNC Symbol;Acc:HGNC:7756]","protein_coding","ENSG00000132688","NES",4.2713438201165,0.000123735312759139,0.00336785436714512,1,1,1,4.2713438201165
"798","ENSG00000164430","cyclic GMP-AMP synthase [Source:HGNC Symbol;Acc:HGNC:21367]","protein_coding","ENSG00000164430","MB21D1",1.75295467689303,0.000123829556655763,0.00336785436714512,1,1,0,1.75295467689303
"799","ENSG00000256171","GCSH pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:43930]","processed_pseudogene","ENSG00000256171","GCSHP4",4.3074432005011,0.000123219110860858,0.00336785436714512,1,1,1,4.3074432005011
"800","ENSG00000256235","small integral membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:30248]","protein_coding","ENSG00000256235","SMIM3",2.35480369565871,0.00012372860501766,0.00336785436714512,1,1,1,2.35480369565871
"801","ENSG00000165807","protein phosphatase 1 regulatory subunit 36 [Source:HGNC Symbol;Acc:HGNC:20097]","protein_coding","ENSG00000165807","PPP1R36",-1.93389704838315,0.000124667035279164,0.00338639869363801,-1,-1,0,1.93389704838315
"802","ENSG00000135587","sphingomyelin phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:11121]","protein_coding","ENSG00000135587","SMPD2",-1.24935133079663,0.00012556351595574,0.00340225526795141,-1,-1,0,1.24935133079663
"803","ENSG00000276900","novel transcript, antisense to AMN1","lncRNA","ENSG00000276900","RP11-467L13.7",2.82638260347487,0.000125465168981983,0.00340225526795141,1,1,1,2.82638260347487
"804","ENSG00000176170","sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]","protein_coding","ENSG00000176170","SPHK1",2.85716740728687,0.000126187612064032,0.00341491301404131,1,1,1,2.85716740728687
"805","ENSG00000119661","dynein axonemal light chain 1 [Source:HGNC Symbol;Acc:HGNC:23247]","protein_coding","ENSG00000119661","DNAL1",-1.58258039397817,0.000126456511514913,0.00341793885408878,-1,-1,0,1.58258039397817
"806","ENSG00000136155","sciellin [Source:HGNC Symbol;Acc:HGNC:10573]","protein_coding","ENSG00000136155","SCEL",3.60656887241666,0.000128371580776989,0.00346539560117336,1,1,1,3.60656887241666
"807","ENSG00000227507","lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]","protein_coding","ENSG00000227507","LTB",4.06019482571994,0.00012911792284019,0.00348122399647689,1,1,1,4.06019482571994
"808","ENSG00000136634","interleukin 10 [Source:HGNC Symbol;Acc:HGNC:5962]","protein_coding","ENSG00000136634","IL10",4.6500704444377,0.000130573566255769,0.00351473678089873,1,1,1,4.6500704444377
"809","ENSG00000168769","tet methylcytosine dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:25941]","protein_coding","ENSG00000168769","TET2",1.40610386017094,0.000130683980868971,0.00351473678089873,1,1,0,1.40610386017094
"810","ENSG00000203804","ADAMTSL4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32041]","lncRNA","ENSG00000203804","ADAMTSL4-AS1",5.27669979719571,0.000131097225446456,0.00352149806328887,1,1,1,5.27669979719571
"811","ENSG00000069974","RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]","protein_coding","ENSG00000069974","RAB27A",1.29289736851892,0.00013254126922292,0.00352978327509462,1,1,0,1.29289736851892
"812","ENSG00000106477","centrosomal protein 41 [Source:HGNC Symbol;Acc:HGNC:12370]","protein_coding","ENSG00000106477","CEP41",-1.6367731106914,0.000131987164271357,0.00352978327509462,-1,-1,0,1.6367731106914
"813","ENSG00000157856","dynein regulatory complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24245]","protein_coding","ENSG00000157856","DRC1",-2.23185481404612,0.000132171722271808,0.00352978327509462,-1,-1,-1,2.23185481404612
"814","ENSG00000177150","family with sequence similarity 210 member A [Source:HGNC Symbol;Acc:HGNC:28346]","protein_coding","ENSG00000177150","FAM210A",1.23748634369769,0.000132236852749122,0.00352978327509462,1,1,0,1.23748634369769
"815","ENSG00000186684","cytochrome P450 family 27 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:33480]","protein_coding","ENSG00000186684","CYP27C1",5.98165663366282,0.00013190583172073,0.00352978327509462,1,1,1,5.98165663366282
"816","ENSG00000239893","zinc finger protein 736 pseudogene 9, Y-linked [Source:HGNC Symbol;Acc:HGNC:38408]","transcribed_processed_pseudogene","ENSG00000239893","ZNF736P9Y",5.50156855640339,0.000132431189472535,0.00352978327509462,1,1,1,5.50156855640339
"817","ENSG00000283787","proline rich 33 [Source:HGNC Symbol;Acc:HGNC:35118]","protein_coding","ENSG00000283787",NA,3.22629380774564,0.000131577371203753,0.00352978327509462,1,1,1,3.22629380774564
"818","ENSG00000205420","keratin 6A [Source:HGNC Symbol;Acc:HGNC:6443]","protein_coding","ENSG00000205420","KRT6A",5.20301133905328,0.000133464544576185,0.00355002635805456,1,1,1,5.20301133905328
"819","ENSG00000058063","ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553]","protein_coding","ENSG00000058063","ATP11B",1.53663302517367,0.000134095201783873,0.00356244615435105,1,1,0,1.53663302517367
"820","ENSG00000114013","CD86 molecule [Source:HGNC Symbol;Acc:HGNC:1705]","protein_coding","ENSG00000114013","CD86",2.04263426092088,0.000134410174122936,0.00356645922995957,1,1,1,2.04263426092088
"821","ENSG00000198019","Fc gamma receptor Ib, pseudogene [Source:HGNC Symbol;Acc:HGNC:3614]","transcribed_unprocessed_pseudogene","ENSG00000198019","FCGR1B",3.26070858482053,0.000134712720150379,0.00357013320953953,1,1,1,3.26070858482053
"822","ENSG00000007174","dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953]","protein_coding","ENSG00000007174","DNAH9",-2.11604829171985,0.000135106136136983,0.0035762035402293,-1,-1,-1,2.11604829171985
"823","ENSG00000140564","furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]","protein_coding","ENSG00000140564","FURIN",2.51064216947208,0.000135549428672246,0.00357963083476696,1,1,1,2.51064216947208
"824","ENSG00000148680","5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302]","protein_coding","ENSG00000148680","HTR7",3.08602437301214,0.000135564657038697,0.00357963083476696,1,1,1,3.08602437301214
"825","ENSG00000144550","copine family member 9 [Source:HGNC Symbol;Acc:HGNC:24336]","protein_coding","ENSG00000144550","CPNE9",3.21894056852148,0.000136572177723828,0.00359750295752428,1,1,1,3.21894056852148
"826","ENSG00000235750","KIAA0040 [Source:HGNC Symbol;Acc:HGNC:28950]","protein_coding","ENSG00000235750","KIAA0040",1.97958559193812,0.000136513728727039,0.00359750295752428,1,1,0,1.97958559193812
"827","ENSG00000126870","dynein 2 intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:21862]","protein_coding","ENSG00000126870","WDR60",-1.70441934998911,0.000136836748662223,0.00360011363650864,-1,-1,0,1.70441934998911
"828","ENSG00000249309","novel transcript","lncRNA","ENSG00000249309","RP11-153M7.5",4.78109203628383,0.000137387402745674,0.00361023563881688,1,1,1,4.78109203628383
"829","ENSG00000243055","GK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40255]","lncRNA","ENSG00000243055","GK-AS1",4.31865599272553,0.000138807074392888,0.00364314152550116,1,1,1,4.31865599272553
"830","ENSG00000088727","kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666]","protein_coding","ENSG00000088727","KIF9",-1.94406848326171,0.000140490461878104,0.00368170375933009,-1,-1,0,1.94406848326171
"831","ENSG00000144671","solute carrier family 22 member 14 [Source:HGNC Symbol;Acc:HGNC:8495]","protein_coding","ENSG00000144671","SLC22A14",3.22099706459387,0.000140783965794771,0.00368170375933009,1,1,1,3.22099706459387
"832","ENSG00000284882","novel transcript","lncRNA","ENSG00000284882",NA,3.08608911235181,0.000140739908672555,0.00368170375933009,1,1,1,3.08608911235181
"833","ENSG00000166165","creatine kinase B [Source:HGNC Symbol;Acc:HGNC:1991]","protein_coding","ENSG00000166165","CKB",-1.66938872921728,0.000140985630303167,0.00368255143353697,-1,-1,0,1.66938872921728
"834","ENSG00000243069","ARHGEF26 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41048]","lncRNA","ENSG00000243069","ARHGEF26-AS1",-1.81170841878485,0.000141784224294648,0.00369897020647836,-1,-1,0,1.81170841878485
"835","ENSG00000141404","G protein subunit alpha L [Source:HGNC Symbol;Acc:HGNC:4388]","protein_coding","ENSG00000141404","GNAL",-1.20957106176127,0.000142186304512572,0.00370501750129884,-1,-1,0,1.20957106176127
"836","ENSG00000203778","family with sequence similarity 229 member B [Source:HGNC Symbol;Acc:HGNC:33858]","protein_coding","ENSG00000203778","FAM229B",-2.10165239856658,0.00014269597893386,0.00371385060962073,-1,-1,-1,2.10165239856658
"837","ENSG00000130052","StAR related lipid transfer domain containing 8 [Source:HGNC Symbol;Acc:HGNC:19161]","protein_coding","ENSG00000130052","STARD8",4.29611030657846,0.0001433478318461,0.00372300691583903,1,1,1,4.29611030657846
"838","ENSG00000187764","semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]","protein_coding","ENSG00000187764","SEMA4D",1.80340419598823,0.000143390008064763,0.00372300691583903,1,1,0,1.80340419598823
"839","ENSG00000013016","EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]","protein_coding","ENSG00000013016","EHD3",1.96725236135507,0.000144097670739201,0.00372901026671498,1,1,0,1.96725236135507
"840","ENSG00000114670","NIMA related kinase 11 [Source:HGNC Symbol;Acc:HGNC:18593]","protein_coding","ENSG00000114670","NEK11",-1.83487490778251,0.000144135381666849,0.00372901026671498,-1,-1,0,1.83487490778251
"841","ENSG00000233822","H2B clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:4749]","protein_coding","ENSG00000233822","HIST1H2BN",-2.08855711312407,0.000143906467702859,0.00372901026671498,-1,-1,-1,2.08855711312407
"842","ENSG00000162814","spermatogenesis associated 17 [Source:HGNC Symbol;Acc:HGNC:25184]","protein_coding","ENSG00000162814","SPATA17",-2.01676138697004,0.000145000582752,0.00374693904930881,-1,-1,-1,2.01676138697004
"843","ENSG00000139537","coiled-coil domain containing 65 [Source:HGNC Symbol;Acc:HGNC:29937]","protein_coding","ENSG00000139537","CCDC65",-1.86397491737676,0.000145317889435464,0.00375068403124178,-1,-1,0,1.86397491737676
"844","ENSG00000121742","gap junction protein beta 6 [Source:HGNC Symbol;Acc:HGNC:4288]","protein_coding","ENSG00000121742","GJB6",3.74818977675201,0.000145594887840306,0.00375338100666988,1,1,1,3.74818977675201
"845","ENSG00000110046","autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028]","protein_coding","ENSG00000110046","ATG2A",3.07845878076533,0.000146173458536984,0.00375938783788145,1,1,1,3.07845878076533
"846","ENSG00000134757","desmoglein 3 [Source:HGNC Symbol;Acc:HGNC:3050]","protein_coding","ENSG00000134757","DSG3",4.18834600833343,0.000146162922674834,0.00375938783788145,1,1,1,4.18834600833343
"847","ENSG00000283573","novel transcript","lncRNA","ENSG00000283573","RP11-344J7.3",4.65131193032539,0.000146832012999356,0.00377186651574968,1,1,1,4.65131193032539
"848","ENSG00000155849","engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]","protein_coding","ENSG00000155849","ELMO1",2.51263731770564,0.000147915612106146,0.00379522156628011,1,1,1,2.51263731770564
"849","ENSG00000101448","epididymal peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:15932]","protein_coding","ENSG00000101448","EPPIN",-2.07683447936353,0.000149210612286942,0.00381509281954011,-1,-1,-1,2.07683447936353
"850","ENSG00000139318","dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]","protein_coding","ENSG00000139318","DUSP6",1.63795748972175,0.000149391446008281,0.00381509281954011,1,1,0,1.63795748972175
"851","ENSG00000158486","dynein axonemal heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:2949]","protein_coding","ENSG00000158486","DNAH3",-1.78900286248708,0.000149181979092343,0.00381509281954011,-1,-1,0,1.78900286248708
"852","ENSG00000260086","novel transcript","lncRNA","ENSG00000260086","RP11-42I10.1",2.52310119756869,0.000149384169094074,0.00381509281954011,1,1,1,2.52310119756869
"853","ENSG00000016864","glycosyltransferase 8 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24870]","protein_coding","ENSG00000016864","GLT8D1",-1.32166003628416,0.000150368222372054,0.00383553550102128,-1,-1,0,1.32166003628416
"854","ENSG00000085514","paired immunoglobin like type 2 receptor alpha [Source:HGNC Symbol;Acc:HGNC:20396]","protein_coding","ENSG00000085514","PILRA",3.26366528276825,0.000151226554750899,0.00384840629037433,1,1,1,3.26366528276825
"855","ENSG00000102904","translin associated factor X interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18586]","protein_coding","ENSG00000102904","TSNAXIP1",-1.97326474397668,0.000151113270057046,0.00384840629037433,-1,-1,0,1.97326474397668
"856","ENSG00000265907","novel transcript, antisense to LPIN2","lncRNA","ENSG00000265907","RP11-737O24.2",2.42612667644553,0.000151559409118254,0.00385237105560161,1,1,1,2.42612667644553
"857","ENSG00000114626","ankyrin repeat and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275]","protein_coding","ENSG00000114626","ABTB1",2.34493447630964,0.000152488284978738,0.00386597090672343,1,1,1,2.34493447630964
"858","ENSG00000171962","dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]","protein_coding","ENSG00000171962","DRC3",-2.06193273172609,0.000152896739011223,0.00386597090672343,-1,-1,-1,2.06193273172609
"859","ENSG00000229644","nicotinamide phosphoribosyltransferase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17633]","processed_pseudogene","ENSG00000229644","NAMPTP1",4.48046301436363,0.000152982854613883,0.00386597090672343,1,1,1,4.48046301436363
"860","ENSG00000239556","uroplakin 3B like 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:55757]","transcribed_unprocessed_pseudogene","ENSG00000239556","AC004951.5",3.04558587924139,0.000152957272404415,0.00386597090672343,1,1,1,3.04558587924139
"861","ENSG00000266970","SOCS3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52799]","lncRNA","ENSG00000266970","RP11-806H10.4",2.78266976752733,0.000152334579888055,0.00386597090672343,1,1,1,2.78266976752733
"862","ENSG00000169469","small proline rich protein 1B [Source:HGNC Symbol;Acc:HGNC:11260]","protein_coding","ENSG00000169469","SPRR1B",4.82737741211561,0.000153495216474644,0.00387441870076021,1,1,1,4.82737741211561
"863","ENSG00000143156","NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]","protein_coding","ENSG00000143156","NME7",-1.63848014155264,0.000154196960592173,0.0038831220700978,-1,-1,0,1.63848014155264
"864","ENSG00000276649","novel transcript, antisense to SIRPA","lncRNA","ENSG00000276649","RP5-858L17.1",3.45501968402006,0.000154174734209212,0.0038831220700978,1,1,1,3.45501968402006
"865","ENSG00000258907","proteasome subunit beta 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20633]","processed_pseudogene","ENSG00000258907","RP11-644F5.15",4.43067811374786,0.000154945107122759,0.00389745160783466,1,1,1,4.43067811374786
"866","ENSG00000167634","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]","protein_coding","ENSG00000167634","NLRP7",4.65132995930517,0.000155236859695182,0.0039002812855055,1,1,1,4.65132995930517
"867","ENSG00000169184","MN1 proto-oncogene, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:7180]","protein_coding","ENSG00000169184","MN1",2.71052343722413,0.000155513099057383,0.00390271512028897,1,1,1,2.71052343722413
"868","ENSG00000287413","novel transcript","lncRNA","ENSG00000287413",NA,-2.69161727463568,0.000155740627367365,0.00390392231596674,-1,-1,-1,2.69161727463568
"869","ENSG00000101331","CCM2 like scaffold protein [Source:HGNC Symbol;Acc:HGNC:16153]","protein_coding","ENSG00000101331","CCM2L",4.16642888838386,0.0001559712704801,0.003905204721641,1,1,1,4.16642888838386
"870","ENSG00000034152","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]","protein_coding","ENSG00000034152","MAP2K3",1.95832476661079,0.000156987353471023,0.00392352320372179,1,1,0,1.95832476661079
"871","ENSG00000130177","cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]","protein_coding","ENSG00000130177","CDC16",-1.11678995722216,0.000157063549519334,0.00392352320372179,-1,-1,0,1.11678995722216
"872","ENSG00000129455","kallikrein related peptidase 8 [Source:HGNC Symbol;Acc:HGNC:6369]","protein_coding","ENSG00000129455","KLK8",5.86462299507462,0.000157393990492892,0.00392726885911049,1,1,1,5.86462299507462
"873","ENSG00000242259","chromosome 22 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:27012]","protein_coding","ENSG00000242259","C22orf39",-1.20970399215734,0.000157684423771471,0.00393000881147728,-1,-1,0,1.20970399215734
"874","ENSG00000141582","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]","protein_coding","ENSG00000141582","CBX4",1.45243627297037,0.000158008675524541,0.00393358439595304,1,1,0,1.45243627297037
"875","ENSG00000076662","intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]","protein_coding","ENSG00000076662","ICAM3",5.48004342049713,0.000159227086998907,0.00395486639146373,1,1,1,5.48004342049713
"876","ENSG00000143546","S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]","protein_coding","ENSG00000143546","S100A8",5.2068466762113,0.000159177061886001,0.00395486639146373,1,1,1,5.2068466762113
"877","ENSG00000124233","semenogelin 1 [Source:HGNC Symbol;Acc:HGNC:10742]","protein_coding","ENSG00000124233","SEMG1",4.44394989797041,0.00015988559537172,0.00396669416658824,1,1,1,4.44394989797041
"878","ENSG00000015475","BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]","protein_coding","ENSG00000015475","BID",1.57166128501248,0.000161311286643906,0.00399295901569751,1,1,0,1.57166128501248
"879","ENSG00000237781","ADAMTSL4 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40895]","lncRNA","ENSG00000237781","RP11-54A4.2",4.00412677303652,0.00016128018665968,0.00399295901569751,1,1,1,4.00412677303652
"880","ENSG00000137821","leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:HGNC:25965]","protein_coding","ENSG00000137821","LRRC49",-1.86729968475078,0.000161808528014689,0.00400071585516317,-1,-1,0,1.86729968475078
"881","ENSG00000129654","forkhead box J1 [Source:HGNC Symbol;Acc:HGNC:3816]","protein_coding","ENSG00000129654","FOXJ1",-2.0751777249266,0.000163019864911413,0.00402609105646144,-1,-1,-1,2.0751777249266
"882","ENSG00000108405","purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533]","protein_coding","ENSG00000108405","P2RX1",5.06791911789096,0.000165438620023568,0.00408119443817778,1,1,1,5.06791911789096
"883","ENSG00000109805","non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]","protein_coding","ENSG00000109805","NCAPG",2.43140312246797,0.000165992528225131,0.00409022132403442,1,1,1,2.43140312246797
"884","ENSG00000196611","matrix metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:7155]","protein_coding","ENSG00000196611","MMP1",3.48761833212742,0.000167263271837996,0.00411687134462797,1,1,1,3.48761833212742
"885","ENSG00000182487","neutrophil cytosolic factor 1B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32522]","transcribed_unprocessed_pseudogene","ENSG00000182487","NCF1B",4.30534113773427,0.000167476082879867,0.00411745153819225,1,1,1,4.30534113773427
"886","ENSG00000227953","long intergenic non-protein coding RNA 1341 [Source:HGNC Symbol;Acc:HGNC:49457]","lncRNA","ENSG00000227953","LINC01341",-2.23347976891131,0.000167944994002713,0.00412431961570093,-1,-1,-1,2.23347976891131
"887","ENSG00000141013","growth arrest specific 8 [Source:HGNC Symbol;Acc:HGNC:4166]","protein_coding","ENSG00000141013","GAS8",-1.45773525148935,0.000168237430481615,0.00412667437645135,-1,-1,0,1.45773525148935
"888","ENSG00000241878","phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]","protein_coding","ENSG00000241878","PISD",1.5738769720104,0.000168420206190312,0.00412667437645135,1,1,0,1.5738769720104
"889","ENSG00000134363","follistatin [Source:HGNC Symbol;Acc:HGNC:3971]","protein_coding","ENSG00000134363","FST",2.64341722272354,0.00016884874735827,0.00413252086054132,1,1,1,2.64341722272354
"890","ENSG00000092295","transglutaminase 1 [Source:HGNC Symbol;Acc:HGNC:11777]","protein_coding","ENSG00000092295","TGM1",2.1460761202305,0.000169789902714412,0.00415088618343839,1,1,1,2.1460761202305
"891","ENSG00000159708","leucine rich repeat containing 36 [Source:HGNC Symbol;Acc:HGNC:25615]","protein_coding","ENSG00000159708","LRRC36",-4.04429290403471,0.000171027137230154,0.00417644046223759,-1,-1,-1,4.04429290403471
"892","ENSG00000103351","clusterin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19009]","protein_coding","ENSG00000103351","CLUAP1",-1.54720032706378,0.000171513913304846,0.00418363197946955,-1,-1,0,1.54720032706378
"893","ENSG00000254420","novel transcript","lncRNA","ENSG00000254420","RP11-452H21.1",3.37631072827787,0.000172511568801553,0.00420325499886248,1,1,1,3.37631072827787
"894","ENSG00000204160","zinc finger DHHC-type palmitoyltransferase 18 [Source:HGNC Symbol;Acc:HGNC:20712]","protein_coding","ENSG00000204160","ZDHHC18",2.64898118364222,0.000172808706490815,0.0042057850512608,1,1,1,2.64898118364222
"895","ENSG00000187905","leucine rich repeat containing 74B [Source:HGNC Symbol;Acc:HGNC:34301]","protein_coding","ENSG00000187905","LRRC74B",-2.50791496294588,0.000173028723930614,0.00420643460925396,-1,-1,-1,2.50791496294588
"896","ENSG00000102034","E74 like ETS transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3319]","protein_coding","ENSG00000102034","ELF4",2.1915462701737,0.000173971246601878,0.00421521868993727,1,1,1,2.1915462701737
"897","ENSG00000174885","NLR family pyrin domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22944]","protein_coding","ENSG00000174885","NLRP6",5.23535306382652,0.000173967269737131,0.00421521868993727,1,1,1,5.23535306382652
"898","ENSG00000197622","CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]","protein_coding","ENSG00000197622","CDC42SE1",1.82673085363022,0.000173881275380256,0.00421521868993727,1,1,0,1.82673085363022
"899","ENSG00000186407","CD300e molecule [Source:HGNC Symbol;Acc:HGNC:28874]","protein_coding","ENSG00000186407","CD300E",5.60743036737522,0.000174735674438626,0.00422549629937007,1,1,1,5.60743036737522
"900","ENSG00000186529","cytochrome P450 family 4 subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:2646]","protein_coding","ENSG00000186529","CYP4F3",2.04483499761529,0.000174978038686112,0.00422549629937007,1,1,1,2.04483499761529
"901","ENSG00000186834","HEXIM P-TEFb complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24953]","protein_coding","ENSG00000186834","HEXIM1",1.15235449857201,0.000174935927174757,0.00422549629937007,1,1,0,1.15235449857201
"902","ENSG00000076944","syntaxin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11445]","protein_coding","ENSG00000076944","STXBP2",2.17283161687149,0.000175614190950378,0.00422678491891408,1,1,1,2.17283161687149
"903","ENSG00000134294","solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]","protein_coding","ENSG00000134294","SLC38A2",1.9789081756739,0.000175572831957476,0.00422678491891408,1,1,0,1.9789081756739
"904","ENSG00000134333","lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]","protein_coding","ENSG00000134333","LDHA",1.87846891878224,0.000175523542042986,0.00422678491891408,1,1,0,1.87846891878224
"905","ENSG00000173838","membrane associated ring-CH-type finger 10 [Source:HGNC Symbol;Acc:HGNC:26655]","protein_coding","ENSG00000173838","MARCH10",-2.3531268959245,0.00017829883316469,0.00428665857679262,-1,-1,-1,2.3531268959245
"906","ENSG00000152137","heat shock protein family B (small) member 8 [Source:HGNC Symbol;Acc:HGNC:30171]","protein_coding","ENSG00000152137","HSPB8",4.21996571359834,0.00017858574493153,0.00428881748147927,1,1,1,4.21996571359834
"907","ENSG00000118263","KLF transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:6350]","protein_coding","ENSG00000118263","KLF7",2.11023243105432,0.000179745134166981,0.00429485913363635,1,1,1,2.11023243105432
"908","ENSG00000167460","tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]","protein_coding","ENSG00000167460","TPM4",2.2756903247332,0.000179610917343631,0.00429485913363635,1,1,1,2.2756903247332
"909","ENSG00000169299","phosphoglucomutase 2 [Source:HGNC Symbol;Acc:HGNC:8906]","protein_coding","ENSG00000169299","PGM2",1.49035534746223,0.000179824279379663,0.00429485913363635,1,1,0,1.49035534746223
"910","ENSG00000185608","mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]","protein_coding","ENSG00000185608","MRPL40",-1.2659604830009,0.000179620471802083,0.00429485913363635,-1,-1,0,1.2659604830009
